epoch,score,avg_reward_per_step,num_episodes,Unnamed: 4,Unnamed: 5
6754,6618.449652196629,2.206149884065543,3,,
6755,6735.335549057846,2.245111849685949,3,,
6756,6718.6279322067885,2.239542644068929,3,,
6757,6791.145797141183,2.2637152657137274,3,,
6758,6677.86062767292,2.22595354255764,3,,
6759,6712.960680719579,2.23765356023986,3,,
6760,6718.477015143196,2.239492338381065,3,,
6761,6688.474919398378,2.2294916397994595,3,,
6762,6545.232722135775,2.1817442407119247,3,,
6763,6560.425191368594,2.1868083971228645,3,,
6764,6690.748135353148,2.2302493784510493,3,,
6765,6636.959029305373,2.2123196764351243,3,,
6766,6721.9751216171935,2.2406583738723977,3,,
6767,6738.955715191921,2.24631857173064,3,,
6768,6594.773614024426,2.1982578713414758,3,,
6769,6474.390203688836,2.1581300678962787,3,,
6770,5557.463302787216,1.8524877675957387,3,,
6771,6784.412772154323,2.261470924051441,3,,
6772,6771.184251217092,2.257061417072364,3,,
6773,6770.837333249613,2.256945777749871,3,,
6774,6477.271810547706,2.159090603515902,3,,
6775,6709.665093870393,2.236555031290131,3,,
6776,6206.227782333219,2.068742594111073,3,,
6777,6709.369530577373,2.2364565101924576,3,,
6778,6879.058518355006,2.2930195061183354,3,,
6779,6502.176096171467,2.167392032057156,3,,
6780,6591.422024484648,2.197140674828216,3,,
6781,6591.365349324394,2.1971217831081318,3,,
6782,6615.10952924646,2.20503650974882,3,,
6783,6866.944635916789,2.2889815453055964,3,,
6784,6676.177183704675,2.225392394568225,3,,
6785,6803.866612432182,2.267955537477394,3,,
6786,6154.5611854376375,2.051520395145879,3,,
6787,6859.490049100004,2.2864966830333344,3,,
6788,6762.330120487862,2.2541100401626206,3,,
6789,6633.2317662347,2.211077255411567,3,,
6790,6708.997491415304,2.2363324971384344,3,,
6791,6823.882819885311,2.274627606628437,3,,
6792,6727.50460256416,2.242501534188053,3,,
6793,6618.258709180061,2.2060862363933533,3,,
6794,6705.654413328128,2.2352181377760427,3,,
6795,5826.6135797538,1.9422045265846,3,,
6796,6792.34477856228,2.264114926187427,3,,
6797,6609.807653222328,2.203269217740776,3,,
6798,6666.779731873933,2.2222599106246443,3,,
6799,6726.706470572949,2.242235490190983,3,,
6800,6775.990350007087,2.2586634500023623,3,,
6801,6833.519637097902,2.277839879032634,3,,
6802,6531.953588682601,2.1773178628942,3,,
6803,6625.858493618712,2.208619497872904,3,,
6804,6732.326581106656,2.244108860368885,3,,
6805,6948.2922905515225,2.3160974301838406,3,,
6806,6805.4431450736365,2.268481048357879,3,,
6807,6714.313528698677,2.238104509566225,3,,
6808,6887.117384822159,2.29570579494072,3,,
6809,6753.229307423365,2.2510764358077884,3,,
6810,5719.248389085055,1.9064161296950184,3,,
6811,6779.774572022984,2.259924857340995,3,,
6812,4893.853077000716,1.6312843590002386,3,,
6813,6829.06145974237,2.276353819914124,3,,
6814,6935.973511976888,2.311991170658963,3,,
6815,6878.193705505958,2.292731235168653,3,,
6816,6732.425669449264,2.2441418898164214,3,,
6817,6800.814379389205,2.266938126463068,3,,
6818,6975.177225270049,2.3250590750900164,3,,
6819,6770.016999708348,2.256672333236116,3,,
6820,6813.656381213264,2.2712187937377544,3,,
6821,7047.946728267925,2.3493155760893085,3,,
6822,6809.4373621496825,2.269812454049894,3,,
6823,5946.597119757524,1.9821990399191745,3,,
6824,6826.345520410864,2.275448506803621,3,,
6825,6848.050953470035,2.2826836511566784,3,,
6826,6660.815678389074,2.220271892796358,3,,
6827,6724.435514065612,2.241478504688537,3,,
6828,6748.601544442281,2.249533848147427,3,,
6829,6668.002561192705,2.222667520397568,3,,
6830,6933.820883042375,2.311273627680792,3,,
6831,6856.60734835306,2.285535782784353,3,,
6832,6901.128720397507,2.3003762401325023,3,,
6833,6851.79854617181,2.2839328487239365,3,,
6834,6872.22952559758,2.2907431751991933,3,,
6835,5199.241639823836,1.7330805466079453,3,,
6836,6229.556116467018,2.076518705489006,3,,
6837,6884.6043285040405,2.294868109501347,3,,
6838,6844.698036739469,2.28156601224649,3,,
6839,6738.931603236488,2.2463105344121628,3,,
6840,6785.572590441749,2.2618575301472497,3,,
6841,6841.534908204681,2.280511636068227,3,,
6842,6867.255034304214,2.289085011434738,3,,
6843,7004.368421298307,2.3347894737661026,3,,
6844,6944.462680461904,2.314820893487301,3,,
6845,6961.020469936724,2.3203401566455746,3,,
6846,6927.658731627561,2.309219577209187,3,,
6847,6876.6993674132245,2.292233122471075,3,,
6848,6845.589076557405,2.281863025519135,3,,
6849,6782.679529541011,2.26089317651367,3,,
6850,6880.6592775372765,2.293553092512425,3,,
6851,6704.001549015481,2.2346671830051603,3,,
6852,4242.804101794354,1.4142680339314515,3,,
6853,6761.034755468904,2.253678251822968,3,,
6854,6861.158016930755,2.287052672310252,3,,
6855,6846.220813016686,2.2820736043388954,3,,
6856,6901.399166137725,2.300466388712575,3,,
6857,6946.020743506662,2.3153402478355543,3,,
6858,6446.509433410851,2.148836477803617,3,,
6859,6907.797422151173,2.302599140717058,3,,
6860,6902.061511865756,2.3006871706219187,3,,
6861,6946.880289441346,2.3156267631471152,3,,
6862,6792.358936448535,2.264119645482845,3,,
6863,6985.247418811785,2.328415806270595,3,,
6864,6921.938755065471,2.307312918355157,3,,
6865,6624.610230013294,2.2082034100044314,3,,
6866,6710.060857603926,2.236686952534642,3,,
6867,6832.720155535025,2.277573385178341,3,,
6868,6983.291882433988,2.327763960811329,3,,
6869,6917.647805169537,2.305882601723179,3,,
6870,6762.239349962857,2.2540797833209525,3,,
6871,6682.735367263475,2.227578455754492,3,,
6872,6777.827879269745,2.259275959756581,3,,
6873,6822.449957045396,2.274149985681799,3,,
6874,6508.217772010183,2.169405924003394,3,,
6875,6971.278283931693,2.323759427977231,3,,
6876,6890.248737908089,2.2967495793026966,3,,
6877,6560.317506766852,2.186772502255617,3,,
6878,6740.538551398599,2.246846183799533,3,,
6879,6825.137935509375,2.275045978503125,3,,
6880,6115.781706140876,2.0385939020469586,3,,
6881,6771.301866633362,2.2571006222111207,3,,
6882,4719.228193923678,1.573076064641226,3,,
6883,6794.501338168678,2.2648337793895594,3,,
6884,6888.60930363575,2.2962031012119164,3,,
6885,5231.168151222865,1.7437227170742884,3,,
6886,3632.609413773042,1.210869804591014,3,,
6887,6716.568409631246,2.238856136543749,3,,
6888,6898.8143756313775,2.2996047918771256,3,,
6889,6691.30889569107,2.23043629856369,3,,
6890,6707.829911417681,2.2359433038058936,3,,
6891,6954.029414552114,2.3180098048507047,3,,
6892,4677.707882416018,1.5592359608053394,3,,
6893,6671.955462568713,2.223985154189571,3,,
6894,5561.602144860141,1.853867381620047,3,,
6895,6825.650402999294,2.2752168009997646,3,,
6896,6840.815409688833,2.2802718032296108,3,,
6897,6965.667501253115,2.321889167084372,3,,
6898,5224.28350210674,1.7414278340355802,3,,
6899,6836.587404009872,2.2788624680032905,3,,
6900,7046.519062718226,2.348839687572742,3,,
6901,6975.388409329297,2.3251294697764324,3,,
6902,6979.814859460656,2.326604953153552,3,,
6903,7049.4940518207295,2.3498313506069097,3,,
6904,6669.743608912019,2.22324786963734,3,,
6905,6768.981627786401,2.2563272092621336,3,,
6906,6869.565925281381,2.289855308427127,3,,
6907,6779.264293672458,2.259754764557486,3,,
6908,6906.815248134003,2.302271749378001,3,,
6909,6705.7037750871605,2.23523459169572,3,,
6910,7029.495262874371,2.3431650876247905,3,,
6911,7059.064214695886,2.353021404898629,3,,
6912,6926.961926853776,2.308987308951259,3,,
6913,5607.031480261804,1.869010493420601,3,,
6914,6710.332668005828,2.2367775560019427,3,,
6915,7068.281598234246,2.356093866078082,3,,
6916,6768.503710928875,2.2561679036429583,3,,
6917,6845.645662399428,2.281881887466476,3,,
6918,3896.561301140717,1.2988537670469058,3,,
6919,6921.399886851045,2.307133295617015,3,,
6920,6812.641957662184,2.270880652554061,3,,
6921,6943.55367208028,2.314517890693427,3,,
6922,6828.401780893563,2.276133926964521,3,,
6923,6702.570732504569,2.2341902441681896,3,,
6924,6760.889262041427,2.2536297540138093,3,,
6925,6766.360763616632,2.2554535878722106,3,,
6926,4030.025532162713,1.3433418440542375,3,,
6927,4307.3179827233935,1.435772660907798,3,,
6928,6928.637527636104,2.309545842545368,3,,
6929,6694.181843367788,2.231393947789263,3,,
6930,4584.156694493213,1.5280522314977376,3,,
6931,6903.168373216795,2.3010561244055983,3,,
6932,7017.363765425694,2.339121255141898,3,,
6933,6693.32549718375,2.23110849906125,3,,
6934,7003.801781267296,2.334600593755765,3,,
6935,6950.585221273531,2.3168617404245104,3,,
6936,5541.287818904464,1.8470959396348212,3,,
6937,6992.966026699622,2.3309886755665405,3,,
6938,3941.1759272864815,1.313725309095494,3,,
6939,6791.581689140995,2.263860563046998,3,,
6940,7071.361206864418,2.35712040228814,3,,
6941,7008.583130380994,2.3361943767936646,3,,
6942,6960.980962635421,2.3203269875451404,3,,
6943,5039.808355962247,1.6799361186540824,3,,
6944,5223.820173511631,1.7412733911705436,3,,
6945,7129.0953392856,2.3763651130952,3,,
6946,6870.899129294999,2.290299709765,3,,
6947,6960.391656665018,2.3201305522216726,3,,
6948,5968.497900807796,1.9894993002692651,3,,
6949,7032.837000430114,2.3442790001433718,3,,
6950,7091.932757214211,2.3639775857380703,3,,
6951,3783.878102887129,1.2612927009623762,3,,
6952,7066.415693795175,2.355471897931725,3,,
6953,6906.643352917065,2.302214450972355,3,,
6954,6862.734521855539,2.2875781739518466,3,,
6955,6970.291150395645,2.323430383465215,3,,
6956,6925.202722683662,2.3084009075612206,3,,
6957,2203.5801146076387,0.7345267048692129,3,,
6958,6146.788818794281,2.0489296062647604,3,,
6959,6938.632334686131,2.312877444895377,3,,
6960,5151.2441414953055,1.717081380498435,3,,
6961,6895.919391913404,2.298639797304468,3,,
6962,7169.2362420220825,2.389745414007361,3,,
6963,4518.503369042319,1.506167789680773,3,,
6964,6977.837827607356,2.3259459425357853,3,,
6965,4208.432703039892,1.4028109010132972,3,,
6966,6957.3995443191625,2.319133181439721,3,,
6967,4438.753147626242,1.4795843825420807,3,,
6968,7001.091392611459,2.3336971308704864,3,,
6969,5608.188322178361,1.869396107392787,3,,
6970,5242.733987652446,1.7475779958841486,3,,
6971,7102.231189471065,2.367410396490355,3,,
6972,6985.789689248792,2.3285965630829306,3,,
6973,5604.059896217733,1.8680199654059109,3,,
6974,6801.526982895591,2.2671756609651967,3,,
6975,6957.79898950993,2.319266329836643,3,,
6976,6948.2339145637525,2.316077971521251,3,,
6977,6522.605713000098,2.174201904333366,3,,
6978,7022.815102158006,2.340938367386002,3,,
6979,1006.5332568500148,0.3355110856166716,3,,
6980,6776.340863681096,2.2587802878936984,3,,
6981,7084.398597296316,2.361466199098772,3,,
6982,4450.94161087585,1.4836472036252832,3,,
6983,7038.804784437474,2.346268261479158,3,,
6984,4300.5613860859685,1.433520462028656,3,,
6985,6896.493648026222,2.2988312160087405,3,,
6986,5429.572352882807,1.8098574509609355,3,,
6987,7134.519399675529,2.378173133225176,3,,
6988,7078.451865912143,2.359483955304048,3,,
6989,6690.31985677292,2.2301066189243066,3,,
6990,2938.844528374983,0.979614842791661,3,,
6991,6871.3870807530575,2.290462360251019,3,,
6992,6907.977408848522,2.302659136282841,3,,
6993,5166.413008941763,1.7221376696472543,3,,
6994,6983.03439803138,2.3276781326771268,3,,
6995,6973.978751295585,2.3246595837651958,3,,
6996,6873.415136212126,2.291138378737376,3,,
6997,7009.477922422581,2.3364926408075277,3,,
6998,7034.841970991431,2.3449473236638103,3,,
6999,6079.191080471108,2.0263970268237026,3,,
7000,6901.15263075578,2.3003842102519267,3,,
7001,7038.197213109867,2.346065737703289,3,,
7002,7034.647412408712,2.344882470802904,3,,
7003,7144.896248550179,2.3816320828500595,3,,
7004,7009.366018559624,2.3364553395198744,3,,
7005,7012.263022211468,2.3374210074038224,3,,
7006,6976.020437524661,2.3253401458415537,3,,
7007,7162.864597352963,2.3876215324509875,3,,
7008,6959.627007463688,2.3198756691545626,3,,
7009,5560.3739541642,1.8534579847214,3,,
7010,6946.150496403859,2.3153834988012862,3,,
7011,6949.280576012939,2.3164268586709795,3,,
7012,6974.150053183341,2.324716684394447,3,,
7013,6924.345471781621,2.3081151572605405,3,,
7014,6286.174831849995,2.095391610616665,3,,
7015,6879.872918842477,2.293290972947492,3,,
7016,7019.109044470068,2.339703014823356,3,,
7017,6953.099170800803,2.317699723600268,3,,
7018,7153.726880611241,2.3845756268704137,3,,
7019,6995.839517688374,2.331946505896125,3,,
7020,3904.080406052524,1.3013601353508415,3,,
7021,6839.964410788984,2.2799881369296613,3,,
7022,7020.691307047621,2.3402304356825403,3,,
7023,6367.8039215703175,2.1226013071901058,3,,
7024,6874.772275024249,2.291590758341417,3,,
7025,6533.292431954423,2.1777641439848074,3,,
7026,7000.007231510773,2.3333357438369244,3,,
7027,7161.843663622116,2.387281221207372,3,,
7028,6506.325922735145,2.1687753075783816,3,,
7029,6818.771337248349,2.2729237790827828,3,,
7030,6521.362253752686,2.1737874179175622,3,,
7031,4456.84213129708,1.4856140437656935,3,,
7032,6785.581158555037,2.2618603861850124,3,,
7033,4684.257981268267,1.5614193270894223,3,,
7034,4452.843698588828,1.484281232862943,3,,
7035,7018.835955075355,2.3396119850251185,3,,
7036,7011.141419316718,2.33704713977224,3,,
7037,6775.512448048678,2.25850414934956,3,,
7038,6895.238580679546,2.298412860226516,3,,
7039,4283.145687717968,1.4277152292393227,3,,
7040,6588.169743626172,2.196056581208724,3,,
7041,6893.4781219532415,2.2978260406510804,3,,
7042,5672.661514137492,1.890887171379164,3,,
7043,6716.571501060439,2.2388571670201465,3,,
7044,6693.510088696195,2.2311700295653987,3,,
7045,6846.301323391405,2.2821004411304684,3,,
7046,5649.913275430802,1.8833044251436009,3,,
7047,6304.540973970754,2.101513657990252,3,,
7048,6688.464103085959,2.2294880343619865,3,,
7049,6656.623331575328,2.2188744438584425,3,,
7050,5130.324856165779,1.7101082853885932,3,,
7051,6759.554956965488,2.2531849856551625,3,,
7052,6641.904468660546,2.213968156220182,3,,
7053,6538.81030226016,2.17960343408672,3,,
7054,6607.142858460215,2.202380952820072,3,,
7055,6764.594050598401,2.2548646835328,3,,
7056,6843.524348889652,2.2811747829632174,3,,
7057,6784.849071416321,2.2616163571387737,3,,
7058,6619.742153281895,2.206580717760632,3,,
7059,6695.973875848243,2.2319912919494143,3,,
7060,6677.404497932858,2.2258014993109527,3,,
7061,6445.01410825764,2.14833803608588,3,,
7062,6015.782850562099,2.0052609501873664,3,,
7063,6659.492832849474,2.2198309442831583,3,,
7064,6751.260590577786,2.2504201968592623,3,,
7065,6702.969603397537,2.2343232011325123,3,,
7066,6853.384618948472,2.2844615396494907,3,,
7067,6954.399254793949,2.318133084931316,3,,
7068,6614.346280439607,2.204782093479869,3,,
7069,4657.591197494088,1.5525303991646962,3,,
7070,6833.543411862334,2.2778478039541112,3,,
7071,6724.269969759599,2.2414233232531995,3,,
7072,6503.623193078,2.1678743976926667,3,,
7073,3711.666598754801,1.2372221995849335,3,,
7074,6796.28391801479,2.265427972671597,3,,
7075,5439.298099635061,1.81309936654502,3,,
7076,6313.471047293493,2.104490349097831,3,,
7077,6504.072260692595,2.168024086897532,3,,
7078,6689.321520630588,2.229773840210196,3,,
7079,6518.853648368055,2.172951216122685,3,,
7080,6601.811273285962,2.2006037577619875,3,,
7081,6614.9699290682665,2.2049899763560887,3,,
7082,6692.473955305924,2.230824651768641,3,,
7083,5394.755776431036,1.798251925477012,3,,
7084,6446.338422244607,2.148779474081536,3,,
7085,6590.97835486492,2.1969927849549733,3,,
7086,6624.6768472799495,2.208225615759983,3,,
7087,6626.076560637845,2.208692186879282,3,,
7088,6616.521763334828,2.2055072544449428,3,,
7089,6514.570312284245,2.171523437428082,3,,
7090,6323.363239653811,2.1077877465512707,3,,
7091,6686.697419001375,2.228899139667125,3,,
7092,6764.658844982691,2.254886281660897,3,,
7093,6707.69029291477,2.2358967643049232,3,,
7094,6727.058270105878,2.24235275670196,3,,
7095,6474.262700651957,2.1580875668839856,3,,
7096,6675.961554015098,2.2253205180050326,3,,
7097,6545.535282651061,2.1818450942170204,3,,
7098,6881.335783161462,2.2937785943871543,3,,
7099,6796.525270265444,2.2655084234218146,3,,
7100,6645.537764501213,2.2151792548337377,3,,
7101,6604.1869306862345,2.201395643562078,3,,
7102,6547.463031193649,2.18248767706455,3,,
7103,6388.219600832228,2.1294065336107426,3,,
7104,3393.2800244774867,1.1310933414924955,3,,
7105,5748.06942094802,1.9160231403160064,3,,
7106,6288.55893435458,2.0961863114515267,3,,
7107,6148.931769306145,2.049643923102048,3,,
7108,6708.451665801007,2.2361505552670025,3,,
7109,6726.404437491725,2.2421348124972416,3,,
7110,6738.251353419061,2.2460837844730204,3,,
7111,6556.806019183591,2.1856020063945305,3,,
7112,6718.213173664677,2.239404391221559,3,,
7113,6839.4310970697525,2.2798103656899174,3,,
7114,6472.914875416503,2.157638291805501,3,,
7115,6628.036122233464,2.209345374077821,3,,
7116,5030.831297185689,1.676943765728563,3,,
7117,6049.598831405616,2.016532943801872,3,,
7118,6639.026748497159,2.21300891616572,3,,
7119,6505.53180400659,2.16851060133553,3,,
7120,6552.222157900577,2.184074052633526,3,,
7121,5499.544182242335,1.8331813940807784,3,,
7122,4456.878911686622,1.4856263038955406,3,,
7123,5130.406149148087,1.7101353830493624,3,,
7124,5098.052468607725,1.6993508228692418,3,,
7125,6654.672036340496,2.2182240121134984,3,,
7126,4937.481200013163,1.6458270666710544,3,,
7127,6571.89328859802,2.1906310961993403,3,,
7128,6897.467507602455,2.299155835867485,3,,
7129,6695.952893450584,2.2319842978168616,3,,
7130,6713.722397133691,2.2379074657112303,3,,
7131,3721.135589915757,1.240378529971919,3,,
7132,6750.168398283068,2.250056132761023,3,,
7133,6096.60638690326,2.032202128967753,3,,
7134,4726.863174006565,1.5756210580021883,3,,
7135,6520.600434354809,2.17353347811827,3,,
7136,6261.975134143372,2.0873250447144573,3,,
7137,6882.444989565495,2.2941483298551653,3,,
7138,4167.845712568417,1.3892819041894724,3,,
7139,6050.289401145815,2.0167631337152714,3,,
7140,6615.263453692439,2.20508781789748,3,,
7141,4655.362971202303,1.5517876570674345,3,,
7142,4451.351843650077,1.483783947883359,3,,
7143,6815.301676650905,2.2717672255503016,3,,
7144,6933.489950645632,2.3111633168818773,3,,
7145,6000.415889539661,2.0001386298465538,3,,
7146,4413.751361620817,1.4712504538736058,3,,
7147,6474.156303385196,2.158052101128398,3,,
7148,6645.326837963996,2.2151089459879985,3,,
7149,6680.116101272705,2.2267053670909016,3,,
7150,5460.500918734134,1.8201669729113776,3,,
7151,4949.163498641971,1.6497211662139903,3,,
7152,4572.982213348008,1.5243274044493358,3,,
7153,6657.039607373928,2.219013202457976,3,,
7154,6783.604439882528,2.2612014799608424,3,,
7155,6656.863820292281,2.2189546067640937,3,,
7156,6784.269006875072,2.2614230022916906,3,,
7157,4539.506651546786,1.5131688838489288,3,,
7158,6633.7952200712125,2.2112650733570707,3,,
7159,6598.444787419172,2.1994815958063905,3,,
7160,2984.94559627775,0.9949818654259168,3,,
7161,4855.259524093347,1.618419841364449,3,,
7162,6706.885125651785,2.235628375217261,3,,
7163,6853.345564972592,2.2844485216575308,3,,
7164,6479.052591330771,2.159684197110257,3,,
7165,6786.562549729505,2.262187516576501,3,,
7166,6733.633167118001,2.244544389039334,3,,
7167,4409.33805827808,1.46977935275936,3,,
7168,5567.50998759532,1.8558366625317733,3,,
7169,6734.903307506124,2.244967769168708,3,,
7170,6613.190442224852,2.2043968140749506,3,,
7171,6830.484280055556,2.276828093351852,3,,
7172,4364.141437642104,1.4547138125473678,3,,
7173,6991.408436021516,2.3304694786738387,3,,
7174,5756.4241805871925,1.918808060195731,3,,
7175,6710.447252725799,2.2368157509086,3,,
7176,6845.0082819004165,2.2816694273001388,3,,
7177,4497.107571725534,1.4990358572418447,3,,
7178,6601.020806193209,2.2003402687310696,3,,
7179,6828.320528250465,2.276106842750155,3,,
7180,5697.836700337289,1.8992789001124293,3,,
7181,5549.511297462297,1.849837099154099,3,,
7182,4792.764782369602,1.5975882607898673,3,,
7183,6910.450979296256,2.3034836597654187,3,,
7184,5916.280765030241,1.9720935883434136,3,,
7185,6632.641944152877,2.210880648050959,3,,
7186,6953.855764755015,2.317951921585005,3,,
7187,6741.729960109995,2.247243320036665,3,,
7188,6875.583925006981,2.2918613083356605,3,,
7189,5971.947577010066,1.990649192336689,3,,
7190,6817.958616016545,2.2726528720055152,3,,
7191,5128.051995832348,1.7093506652774495,3,,
7192,6664.659435370934,2.2215531451236448,3,,
7193,6027.139683300469,2.009046561100156,3,,
7194,5777.150213166569,1.9257167377221895,3,,
7195,6381.980758637794,2.1273269195459314,3,,
7196,6881.591971541159,2.29386399051372,3,,
7197,6112.724343620935,2.037574781206978,3,,
7198,6765.809391322112,2.2552697971073705,3,,
7199,6793.572384341558,2.2645241281138526,3,,
7200,6699.7108819103305,2.233236960636777,3,,
7201,6712.41804717192,2.23747268239064,3,,
7202,5207.65776155762,1.7358859205192063,3,,
7203,6134.684858420568,2.044894952806856,3,,
7204,5187.76825200582,1.72925608400194,3,,
7205,6839.542427849262,2.279847475949754,3,,
7206,6587.885018451951,2.195961672817317,3,,
7207,6450.69721728202,2.150232405760673,3,,
7208,6845.242136091442,2.281747378697148,3,,
7209,6827.448054843243,2.275816018281081,3,,
7210,5806.161208892817,1.935387069630939,3,,
7211,6746.470038568427,2.2488233461894755,3,,
7212,6728.332231645486,2.2427774105484954,3,,
7213,5805.276623963196,1.935092207987732,3,,
7214,6710.808821570684,2.2369362738568945,3,,
7215,6581.437024210482,2.1938123414034942,3,,
7216,6855.567477531717,2.285189159177239,3,,
7217,6170.454249865613,2.0568180832885377,3,,
7218,6706.884935850893,2.2356283119502978,3,,
7219,6749.388454761087,2.249796151587029,3,,
7220,6708.384763685205,2.236128254561735,3,,
7221,6590.994509698744,2.1969981698995813,3,,
7222,6578.623727385127,2.192874575795042,3,,
7223,6543.568580161221,2.181189526720407,3,,
7224,6630.143624709948,2.210047874903316,3,,
7225,6916.354618485566,2.3054515394951887,3,,
7226,6746.077545155834,2.248692515051945,3,,
7227,6826.457652150847,2.2754858840502825,3,,
7228,4949.834301653712,1.649944767217904,3,,
7229,6533.068247713317,2.177689415904439,3,,
7230,6690.904974448476,2.230301658149492,3,,
7231,6740.305391179442,2.2467684637264806,3,,
7232,6642.125423799572,2.2140418079331905,3,,
7233,6038.46769013719,2.0128225633790637,3,,
7234,6773.940687157108,2.2579802290523694,3,,
7235,4445.416037289403,1.4818053457631344,3,,
7236,5102.903152402771,1.7009677174675906,3,,
7237,6261.1553265510165,2.087051775517005,3,,
7238,6425.939416941816,2.141979805647272,3,,
7239,6677.444463017745,2.225814821005915,3,,
7240,6624.913042606732,2.2083043475355773,3,,
7241,5499.327364624272,1.833109121541424,3,,
7242,6639.723794569417,2.2132412648564723,3,,
7243,6758.826646747017,2.252942215582339,3,,
7244,6964.309872883598,2.3214366242945323,3,,
7245,6851.993745512943,2.283997915170981,3,,
7246,6802.6694052867,2.2675564684289,3,,
7247,6707.384417609472,2.235794805869824,3,,
7248,6467.797237523169,2.155932412507723,3,,
7249,6600.963229955039,2.2003210766516794,3,,
7250,6666.006950764863,2.222002316921621,3,,
7251,6660.107502219104,2.220035834073035,3,,
7252,6573.774265257901,2.1912580884193003,3,,
7253,5287.767362060094,1.762589120686698,3,,
7254,6853.52493030076,2.284508310100253,3,,
7255,6817.46216686675,2.272487388955583,3,,
7256,6373.694328880688,2.1245647762935627,3,,
7257,6632.954042742851,2.2109846809142835,3,,
7258,6667.640667583598,2.2225468891945326,3,,
7259,6693.641873997098,2.2312139579990324,3,,
7260,6430.915616021077,2.1436385386736925,3,,
7261,6449.709173535764,2.149903057845255,3,,
7262,6552.224373753427,2.1840747912511422,3,,
7263,4605.66132128222,1.5352204404274068,3,,
7264,6498.002080483983,2.166000693494661,3,,
7265,4258.961644743948,1.4196538815813162,3,,
7266,6577.533503265666,2.192511167755222,3,,
7267,6574.675462161141,2.191558487387047,3,,
7268,6902.199573623999,2.300733191208,3,,
7269,6750.246126647493,2.250082042215831,3,,
7270,6654.180063004441,2.2180600210014805,3,,
7271,5263.990679637504,1.7546635598791682,3,,
7272,6681.6778479462255,2.2272259493154083,3,,
7273,6558.820918735163,2.1862736395783875,3,,
7274,6381.562131925229,2.1271873773084096,3,,
7275,6679.687332169452,2.226562444056484,3,,
7276,6771.591459450438,2.257197153150146,3,,
7277,6632.643519700529,2.21088117323351,3,,
7278,4764.314185514975,1.5881047285049916,3,,
7279,4767.104182764829,1.589034727588276,3,,
7280,5296.811713746713,1.7656039045822378,3,,
7281,6448.317220378386,2.149439073459462,3,,
7282,6687.700320504649,2.2292334401682163,3,,
7283,6595.850423300476,2.1986168077668253,3,,
7284,6480.851609036959,2.1602838696789863,3,,
7285,6500.6379659372,2.1668793219790667,3,,
7286,4198.8267890804445,1.3996089296934815,3,,
7287,6237.252475057268,2.0790841583524227,3,,
7288,4547.968135535237,1.5159893785117455,3,,
7289,4383.37496741394,1.46112498913798,3,,
7290,6621.432088441175,2.2071440294803915,3,,
7291,3770.592206743386,1.256864068914462,3,,
7292,6554.847080928373,2.184949026976124,3,,
7293,4209.788178751895,1.403262726250632,3,,
7294,5912.155433062238,1.9707184776874127,3,,
7295,4730.276611002647,1.5767588703342157,3,,
7296,5799.624545553187,1.9332081818510625,3,,
7297,6704.690657648697,2.234896885882899,3,,
7298,4969.173150414458,1.656391050138153,3,,
7299,6555.857367317784,2.185285789105928,3,,
7300,4530.942606727466,1.5103142022424887,3,,
7301,5066.964660405157,1.6889882201350523,3,,
7302,4257.056481728791,1.4190188272429305,3,,
7303,6567.988688526642,2.189329562842214,3,,
7304,6732.272354023075,2.2440907846743583,3,,
7305,6658.885176238436,2.2196283920794784,3,,
7306,6663.77449554869,2.2212581651828964,3,,
7307,6605.73524449938,2.2019117481664603,3,,
7308,5534.8772298031,1.8449590766010333,3,,
7309,6552.156424337632,2.184052141445877,3,,
7310,6224.78216902239,2.07492738967413,3,,
7311,6404.523429194589,2.134841143064863,3,,
7312,6560.164258328846,2.1867214194429487,3,,
7313,6569.092828609172,2.189697609536391,3,,
7314,6740.776822284925,2.2469256074283086,3,,
7315,4792.826999787752,1.5976089999292509,3,,
7316,6547.571717438608,2.1825239058128694,3,,
7317,6623.9760070587945,2.207992002352932,3,,
7318,6722.804588265058,2.240934862755019,3,,
7319,5845.32311670901,1.9484410389030036,3,,
7320,6554.835240102063,2.184945080034021,3,,
7321,6869.165561769471,2.2897218539231567,3,,
7322,6696.180987421274,2.232060329140425,3,,
7323,6455.680849216687,2.151893616405562,3,,
7324,3758.5566642055687,1.2528522214018565,3,,
7325,6653.881014201306,2.217960338067102,3,,
7326,6231.386956912623,2.077128985637541,3,,
7327,6321.070063249071,2.107023354416357,3,,
7328,5663.387691472123,1.8877958971573745,3,,
7329,4633.431535055689,1.5444771783518962,3,,
7330,2110.7376793598505,0.7035792264532835,3,,
7331,2006.0137129524576,0.6686712376508192,3,,
7332,4728.206139477701,1.5760687131592337,3,,
7333,6729.928472032584,2.243309490677528,3,,
7334,4146.615483738293,1.3822051612460975,3,,
7335,4107.075530417306,1.3690251768057689,3,,
7336,6592.350482811642,2.197450160937214,3,,
7337,6839.970397126384,2.279990132375461,3,,
7338,6530.609435367996,2.176869811789332,3,,
7339,2659.0263090640506,0.8863421030213502,3,,
7340,4721.27940961853,1.5737598032061766,3,,
7341,6625.2603850499,2.2084201283499665,3,,
7342,6631.405073050509,2.210468357683503,3,,
7343,5413.260242104817,1.804420080701605,3,,
7344,6674.856272648063,2.224952090882688,3,,
7345,4070.069127787751,1.3566897092625836,3,,
